2025-05-11 10:40:55.131 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-05-11 15:20:19.338 [nacos-grpc-client-executor-127.0.0.1-361] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-content -> []
2025-05-11 15:20:19.346 [nacos-grpc-client-executor-127.0.0.1-361] INFO  com.alibaba.nacos.common.remote.client - [430239bc-bf3f-485e-ab75-bdfbacb276f2] Ack server push request, request = NotifySubscriberRequest, requestId = 21
2025-05-11 15:20:20.140 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2025-05-11 15:20:20.140 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] public deregistering service xym-cloud-gateway with instance: Instance{instanceId='null', ip='10.20.118.174', port=8030, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
2025-05-11 15:20:20.144 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2025-05-11 15:20:20.145 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2025-05-11 15:20:20.145 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2025-05-11 15:20:20.145 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2025-05-11 15:20:20.145 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2025-05-11 15:20:20.145 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2025-05-11 15:20:20.145 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2025-05-11 15:20:20.146 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2025-05-11 15:20:20.146 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2025-05-11 15:20:20.147 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2025-05-11 15:20:20.147 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2025-05-11 15:20:20.147 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2025-05-11 15:20:20.147 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown naming grpc client proxy for  uuid->430239bc-bf3f-485e-ab75-bdfbacb276f2
2025-05-11 15:20:20.147 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@2313be11[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 246]
2025-05-11 15:20:20.147 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2025-05-11 15:20:20.147 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@54279b3a[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2025-05-11 15:20:20.147 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Close current connection 1746947280196_127.0.0.1_63094
2025-05-11 15:20:20.148 [nacos-grpc-client-executor-127.0.0.1-363] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - [1746947280196_127.0.0.1_63094]Ignore complete event,isRunning:false,isAbandon=false
2025-05-11 15:20:20.154 [SpringApplicationShutdownHook] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@4de0be51[Running, pool size = 6, active threads = 0, queued tasks = 0, completed tasks = 397]
2025-05-11 15:20:20.154 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - shutdown and remove naming rpc client  for uuid ->430239bc-bf3f-485e-ab75-bdfbacb276f2
2025-05-11 15:20:20.154 [SpringApplicationShutdownHook] INFO  c.a.n.client.auth.ram.identify.CredentialWatcher - [null] CredentialWatcher is stopped
2025-05-11 15:20:20.154 [SpringApplicationShutdownHook] INFO  c.a.n.client.auth.ram.identify.CredentialService - [null] CredentialService is freed
2025-05-11 15:20:20.154 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
2025-05-11 15:20:33.474 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-05-11 15:20:33.517 [main] INFO  top.xym.config.GatewayApplication - Starting GatewayApplication using Java 17.0.12 with PID 34956 (D:\Downloads\houduan\MicroService_Learning\xym-cloud\xym-cloud-gateway\target\classes started by 12862 in D:\Downloads\houduan\MicroService_Learning\xym-cloud)
2025-05-11 15:20:33.518 [main] INFO  top.xym.config.GatewayApplication - No active profile set, falling back to 1 default profile: "default"
2025-05-11 15:20:33.550 [main] INFO  c.a.cloud.nacos.configdata.NacosConfigDataLoader - [Nacos Config] Load config[dataId=common.yaml, group=DEFAULT_GROUP] success
2025-05-11 15:20:33.550 [main] INFO  c.a.cloud.nacos.configdata.NacosConfigDataLoader - [Nacos Config] Load config[dataId=datasource.yaml, group=DEFAULT_GROUP] success
2025-05-11 15:20:34.372 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=bb97293c-5f9d-33e2-bb2b-9bc2013db92c
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [After]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Before]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Between]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Cookie]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Header]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Host]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Method]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Path]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Query]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [ReadBody]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [RemoteAddr]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Weight]
2025-05-11 15:20:35.583 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [CloudFoundryRouteService]
2025-05-11 15:20:35.807 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 19 endpoints beneath base path '/actuator'
2025-05-11 15:20:36.173 [main] INFO  o.s.boot.web.embedded.netty.NettyWebServer - Netty started on port 8030 (http)
2025-05-11 15:20:36.445 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-05-11 15:20:36.445 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-05-11 15:20:36.445 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-05-11 15:20:36.449 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2025-05-11 15:20:36.451 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-05-11 15:20:36.452 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-05-11 15:20:36.519 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of f1ede92d-a01d-4d7c-8f6f-03b87ca92d12
2025-05-11 15:20:36.520 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->f1ede92d-a01d-4d7c-8f6f-03b87ca92d12
2025-05-11 15:20:36.520 [main] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2025-05-11 15:20:36.520 [main] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2025-05-11 15:20:36.520 [main] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-05-11 15:20:36.521 [main] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2025-05-11 15:20:36.521 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-05-11 15:20:36.528 [main] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1746948036525_127.0.0.1_58459
2025-05-11 15:20:36.530 [main] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-05-11 15:20:36.530 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Notify connected event to listeners.
2025-05-11 15:20:36.530 [main] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$438/0x000001894c42c440
2025-05-11 15:20:36.530 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.client.naming - Grpc connection connect
2025-05-11 15:20:36.531 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] public registering service xym-cloud-gateway with instance Instance{instanceId='null', ip='10.20.118.174', port=8030, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={management.endpoints.web.base-path=/actuator, IPv6=null, preserved.register.source=SPRING_CLOUD}}
2025-05-11 15:20:36.539 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP xym-cloud-gateway 10.20.118.174:8030 register finished
2025-05-11 15:20:36.578 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-gateway, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:20:36.578 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-user, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:20:36.578 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-iot, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:20:36.578 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-iot, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:20:36.578 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-user, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:20:36.578 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-user, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:20:36.578 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-gateway, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:20:36.578 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-iot, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:20:36.578 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-iot, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:20:36.578 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:20:36.578 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-user, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:20:36.578 [boundedElastic-10] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:20:36.578 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-gateway, group:DEFAULT_GROUP, clusters: 
2025-05-11 15:20:36.578 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:20:36.578 [boundedElastic-10] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:20:36.578 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-gateway, group:DEFAULT_GROUP, cluster: 
2025-05-11 15:20:36.593 [boundedElastic-10] INFO  com.alibaba.nacos.client.naming - init new ips(0) service: DEFAULT_GROUP@@xym-cloud-content -> []
2025-05-11 15:20:36.593 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - init new ips(0) service: DEFAULT_GROUP@@xym-cloud-gateway -> []
2025-05-11 15:20:36.593 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - init new ips(0) service: DEFAULT_GROUP@@xym-cloud-iot -> []
2025-05-11 15:20:36.593 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - init new ips(0) service: DEFAULT_GROUP@@xym-cloud-iot -> []
2025-05-11 15:20:36.593 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - init new ips(0) service: DEFAULT_GROUP@@xym-cloud-gateway -> []
2025-05-11 15:20:36.593 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - init new ips(0) service: DEFAULT_GROUP@@xym-cloud-user -> []
2025-05-11 15:20:36.600 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-iot -> []
2025-05-11 15:20:36.600 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-gateway -> []
2025-05-11 15:20:36.600 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-iot -> []
2025-05-11 15:20:36.600 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-user -> []
2025-05-11 15:20:36.600 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-gateway -> []
2025-05-11 15:20:36.600 [boundedElastic-10] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xym-cloud-content -> []
2025-05-11 15:20:36.643 [main] INFO  c.a.c.n.discovery.NacosDiscoveryHeartBeatPublisher - Start nacos heartBeat task scheduler.
2025-05-11 15:20:36.662 [main] INFO  top.xym.config.GatewayApplication - Started GatewayApplication in 4.85 seconds (process running for 5.823)
2025-05-11 15:20:36.668 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - config listener notify warn timeout millis use default 60000 millis 
2025-05-11 15:20:36.668 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - nacos.cache.data.init.snapshot = true 
2025-05-11 15:20:36.670 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] datasource.yaml+DEFAULT_GROUP
2025-05-11 15:20:36.670 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=datasource.yaml, group=DEFAULT_GROUP, cnt=1
2025-05-11 15:20:36.670 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=datasource.yaml, group=DEFAULT_GROUP
2025-05-11 15:20:36.672 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] common.yaml+DEFAULT_GROUP
2025-05-11 15:20:36.672 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=common.yaml, group=DEFAULT_GROUP, cnt=1
2025-05-11 15:20:36.672 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=common.yaml, group=DEFAULT_GROUP
2025-05-11 15:20:37.127 [nacos-grpc-client-executor-127.0.0.1-26] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Receive server push request, request = NotifySubscriberRequest, requestId = 22
2025-05-11 15:20:37.127 [nacos-grpc-client-executor-127.0.0.1-26] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Ack server push request, request = NotifySubscriberRequest, requestId = 22
2025-05-11 15:20:37.129 [nacos-grpc-client-executor-127.0.0.1-27] INFO  com.alibaba.nacos.common.remote.client - [f1ede92d-a01d-4d7c-8f6f-03b87ca92d12] Receive server push request, request = NotifySubscriberRequest, requestId = 24
